lossg_mean,lossg_std,lossd_mean,lossd_std,dx_mean,dx_std,dgz_mean,dgz_std,fid_score,lossg_mean_0,lossg_std_0,lossd_mean_0,lossd_std_0,dx_mean_0,dx_std_0,dgz_mean_0,dgz_std_0
-0.16776589468121528,0.006291229350877945,0.2273763346090913,0.09899040585858068,0.7640098208606243,0.13330793731464413,0.1544317879796028,0.005311419423076968,375.0734000418843,-0.16766673142910005,0.006443649641658903,0.22732984595298766,0.09896529813770252,0.7640037919938565,0.13330516564753422,0.15434685333371162,0.005439891374033978
-0.3655785712569952,0.06190405983179446,0.3094791094064713,0.05269049533331661,0.7790127891659737,0.0655450946861806,0.3048608174473047,0.04370775343546596,193.56459875064525,-0.3676903275460005,0.06107011065006843,0.3105395821094513,0.05274202556502084,0.7790049623370171,0.06554950839809147,0.3063624107450247,0.04307278652518824
-0.5258021556735039,0.09195592962139183,0.5964690822184086,0.07781858304165175,0.5172590756475925,0.06523772558387204,0.4064555142045021,0.05334272584215578,93.52264739833831,-0.5261193509280682,0.09215087529788787,0.5966298794209957,0.07758242589082642,0.5172566274642945,0.06523697430864576,0.40663696643710134,0.05333002071950217
-0.5610845526039601,0.06114158692652757,0.6455755667805672,0.059946820756500395,0.48441132935881615,0.04956383417240189,0.4283493215203285,0.03463976552288986,50.89649110343598,-0.5589771756231785,0.06133772548840891,0.6445256051301956,0.05888747820476891,0.4844077176272869,0.049562011463988746,0.4271363909244537,0.034848407642464614
-0.6749788979947567,0.10727974341819364,0.6415497120320797,0.07456055078032607,0.547275637537241,0.05643476403007351,0.4879417866110802,0.053756688092519524,38.39777714082584,-0.676408339959383,0.10784418483388317,0.6422655712366104,0.07379402163295364,0.5472746687173844,0.0564348853562417,0.48864547377228734,0.05389097399529177
-0.6570756433546543,0.07321909079033508,0.6498626829266548,0.05418506206513929,0.5275545552313328,0.04170911900022162,0.4802494793951511,0.037847919198387425,37.63378997648039,-0.6552167979001999,0.07264964592167596,0.6489342059016228,0.05367395263141664,0.5275535520851612,0.04170800066681046,0.47930443997383115,0.03760472121667429
-0.6326179846167564,0.06894247458439363,0.6721978263735772,0.05196630267884535,0.4922603096306324,0.03788074160989747,0.46752700272798536,0.03716959246353822,33.945758739313305,-0.633712614363432,0.07114185978273414,0.6727454926908016,0.053030689115267725,0.4922599756002426,0.03788054036803825,0.46802619816064833,0.03835411034718406
-0.58740813331604,0.05740918647628984,0.6721016508698463,0.04694490658319258,0.4704884748637676,0.035477779580029,0.4433241590321064,0.03163408803814163,28.36108586244302,-0.5862408701121807,0.0585306446945688,0.6715197293043137,0.047718142135336525,0.47048696994185446,0.03547750173779537,0.44263819714188574,0.032293805626826336
-0.6377342382788658,0.0503412561606066,0.6668513293504715,0.03789411104056253,0.4994204253971577,0.028690256194806654,0.4708415770173073,0.02664132612390446,25.473699324156115,-0.6387754216313362,0.04972813573095154,0.6673726895809173,0.038063908263380755,0.49941970318555834,0.028689789953276458,0.47140843611359595,0.0262941045802336
-0.6980773741841316,0.05577908525698409,0.6679025033712387,0.04051615573299311,0.5293967900454998,0.031046655787729156,0.5016832539439201,0.027879414754837475,25.525845315752804,-0.7000038537859916,0.05612779558559655,0.6688773957729339,0.040462081011884504,0.5293844808518886,0.031044641437309117,0.5026332394480705,0.0279697159094833
-0.6671612037420273,0.04965694458739942,0.6729654020905494,0.038422254646171515,0.5081140920817852,0.029853407527453822,0.48620507046580314,0.02542562541139562,23.791413303774306,-0.6669983081579208,0.05025761928509656,0.6728883575081825,0.038768133526529684,0.5081098110198975,0.02985191334613883,0.48610623133778574,0.025740693927343333
-0.734265553188324,0.059784155902063915,0.6690280787587166,0.04125149014178748,0.5475527721524238,0.029689476911141523,0.5192799026250839,0.028963916730172973,21.331575247020908,-0.7338044939398766,0.06089888367978384,0.6687993379712105,0.04105482833229233,0.5475510428845882,0.02968895698160078,0.519025506055355,0.029540896635786355
-0.6622933446764946,0.04676261601316982,0.6710012152194976,0.034941325488520726,0.5074459036648273,0.026337203296277784,0.4837676892757416,0.02420084775458154,19.994297417845985,-0.6629588397145272,0.047225809241062476,0.6713354311108589,0.034858453755356025,0.5074445143699646,0.026336867057756484,0.48410031450390817,0.02440926902335372
-0.6936844611406326,0.051956481925917536,0.6793144588947296,0.0384588983900047,0.5151170675516129,0.029141628336496046,0.4996004815161228,0.025614144129724143,21.04342686936701,-0.6943597744584084,0.05381141766648118,0.679655140209198,0.03887998728042302,0.5151142112910747,0.02914268917190964,0.49989119054079056,0.026447114374273523
-0.6988328026533127,0.07352960923018106,0.6783123810529709,0.05054248749891029,0.5192731394946575,0.03656774444810178,0.5015050369083881,0.03603302386630857,20.13583512546242,-0.6989588915348053,0.07168434417867402,0.6783828586220741,0.050173655159302194,0.5192658641755581,0.03656769682388767,0.5016321797668933,0.035205988896057826
-0.6594041321158409,0.037890726105185936,0.6784272492885589,0.0291948306688986,0.4983502741098404,0.022341518378995954,0.4824707222640514,0.019494544202136883,17.74136415110746,-0.658537989783287,0.03721961621206565,0.677994833779335,0.028870578223686577,0.49834968550205233,0.022341452362847018,0.48203511345386507,0.019183032234594364
-0.6606662696361542,0.03638645112790033,0.6777317216515542,0.02867260832790398,0.4996650224030018,0.022157872241297512,0.4831514602065086,0.018758672323608734,18.20712942201297,-0.659627968943119,0.03648949891146152,0.6772134829521179,0.02849831499718066,0.4996641865968704,0.02215745359324544,0.48261251214146617,0.01884592403502393
-0.6748705621719361,0.04337355563373543,0.6790148459076881,0.032194091493518914,0.5055960698008537,0.024282711257676167,0.4903011189222336,0.021916118473711357,17.827322010631946,-0.6753084553241729,0.043337017681437585,0.6792371121168137,0.03256983405206578,0.5055929824411869,0.024283389508909976,0.4905251897931099,0.021897580591054986
-0.7308836698770523,0.05304368515754338,0.6816913312315941,0.03770153986699746,0.5320328284680843,0.028751877383632874,0.5178448727667332,0.025247045278888436,17.24296475631084,-0.7303637584328652,0.05392850843938904,0.6814317052483558,0.038290659902143365,0.5320325286388398,0.028751896620618184,0.5175717942535877,0.025669809279012218
-0.7274766233921051,0.07063694563963493,0.6823471772551537,0.04844880605679396,0.5299492582976818,0.03560428540250931,0.5156860025703907,0.03342781560447604,18.7361286750091,-0.7286029070973397,0.06966633807343886,0.682912754046917,0.048512918785810766,0.5299468364715576,0.0356041847178607,0.5162625332832337,0.032977833522924015
-0.6285678267359733,0.0376863566718453,0.6803861068844795,0.03041824068584143,0.48140427958965304,0.023167039089750062,0.4662664626002312,0.02007393306564915,20.83567830819277,-0.629149070751667,0.037690103662920825,0.6806780718326568,0.03020400401062667,0.4814030828773975,0.02316677386058517,0.46657683162689206,0.02005052780115138
-0.6711636929035186,0.052128195755821664,0.6841852190256119,0.038324458535186234,0.4987863763988018,0.02857904667375321,0.4881969649076462,0.02639364750609641,21.86506572187588,-0.6727050755739212,0.052911649745021376,0.684956416285038,0.038447820268098794,0.49878590890169144,0.028578903092748787,0.4889647645235062,0.02673066664021566
-0.6523423954248428,0.05534300524988357,0.6849138681530953,0.039504236032566836,0.48873639887571335,0.027282195811466306,0.478384760004282,0.028484819053825345,19.369991332803522,-0.6519793397188187,0.056807329571312695,0.6847346623301506,0.03958589168632651,0.48873419751524927,0.02728089051654493,0.4781529219150543,0.02926038217108153
-0.6153352037549019,0.03512056962396255,0.6841826923131943,0.02822574839903492,0.4714097165644169,0.021158364535902717,0.45920770234465597,0.018916602499613817,17.41007344222089,-0.6148259472012519,0.035142112164802626,0.683929903948307,0.028255605422249926,0.4714081121146679,0.021157898446918677,0.45893179782032967,0.018953799097164242
-0.6788211279749871,0.049086381512606345,0.6796014933586121,0.03385671555002917,0.5069852853775024,0.02391363612764904,0.49217388380765914,0.0249483435476882,15.212617878549082,-0.6805087884306907,0.050266922141920474,0.6804479177832603,0.034465738458036445,0.5069827261149883,0.0239126821976478,0.4930016096293926,0.025444403342611815
-0.6911254240870476,0.04334369104180807,0.6776859572291374,0.030993715194839396,0.5151721915900708,0.022910369487110813,0.49851763877272603,0.021714322747877497,16.848152638045264,-0.6920665331482887,0.04310278883123526,0.6781658866405487,0.030424450629736078,0.5151625416576863,0.022908096609015806,0.49899401146769523,0.02161911381034661
-0.7136260389447212,0.05745075488732106,0.683124995303154,0.04006080856369929,0.5214919187068939,0.02928625954209214,0.5093362746953964,0.027676195352772093,14.692564144821745,-0.7137954765200615,0.05900480515777384,0.6832404786705971,0.04034223132677443,0.5214598267495633,0.02928070966316705,0.5093765496909618,0.028382801112288004
-0.7199228224754334,0.0590236579733088,0.6811507331728935,0.04119105774478404,0.526908593416214,0.03036763151805977,0.5123713980376721,0.028287065505491312,15.569149412084528,-0.7182631902933121,0.058390725296778044,0.6803286270022392,0.040829239297410586,0.5269009520351887,0.030368240450634888,0.5115799907743931,0.02801877498915563
-0.6478772890865803,0.04790847696804433,0.6833434875965119,0.03687296170035636,0.48809019220471384,0.027112612967608106,0.47624284778833387,0.02518753592208498,18.434817342114115,-0.6478651706933976,0.048334595253284963,0.6833387411355972,0.03692145816366128,0.4880889367222786,0.027112283153051753,0.47622570804953573,0.025418599462333456
-0.6893005524277687,0.040661230029361686,0.678802419745922,0.030366432682409676,0.5131052235901356,0.02334776735273643,0.49766007145047186,0.020265949900744488,18.796506656861908,-0.6883691468715668,0.040135363481838306,0.6783393768668174,0.03039839391901087,0.5131025761008262,0.02334728009303957,0.4972022921383381,0.02005196254515467
-0.6593536640048027,0.06382045912372472,0.680508116698265,0.04394950899567728,0.4966719663977623,0.030255711811041763,0.48177541239857674,0.03239716163944055,14.674168062592685,-0.6586221668243408,0.06239630477056445,0.6801429943442344,0.04305768139095818,0.49667140746712685,0.030255771140999987,0.48144219177365305,0.031693436730755045
-0.7212708597421646,0.05066052959696823,0.6851387942194939,0.03585454365915559,0.523269378966093,0.027402230890372112,0.5132492376446723,0.024209656333000644,16.237161367747206,-0.720199212706089,0.04983490001666086,0.6846158578634262,0.036142197941675815,0.5232564064204693,0.0274011750682187,0.5127467114686965,0.023896809133044986
-0.7116761403679848,0.03952400779415933,0.6859575764298439,0.02798766900438659,0.5171446045279503,0.02080849709890284,0.5087958794534206,0.019401662240647814,14.9453696163132,-0.7114909496545792,0.038489068465644136,0.6858669580221176,0.027852983764977725,0.5171426603317261,0.020808774731400075,0.5087249285042286,0.018884925306188318
-0.6606914904713631,0.04134008661834923,0.6885845927119255,0.03179559473575516,0.4890289889574051,0.023358655196007674,0.48306447173953054,0.02136784071965069,15.909043273225052,-0.6597218990325928,0.041738702836179566,0.6881010637760162,0.0317207655920831,0.48902778064608576,0.02335771040039203,0.482554658138752,0.02158788543438382
-0.7109516581177712,0.04397613361158469,0.6858002702236176,0.03179138890112539,0.5170617618560791,0.023785265816647597,0.5083510979294777,0.021427755755721572,15.567408096108352,-0.7110352845072746,0.043954841852529326,0.6858543345570565,0.031610978384651316,0.5170493393421173,0.023785581421736264,0.5083936218500137,0.021363357292012754
-0.6806093172252178,0.056278327322083745,0.6788776919603348,0.03995176889191873,0.5088926076471806,0.02883542537536963,0.49288797270059587,0.028620189579890487,16.675535983122614,-0.6811934777021408,0.056294117573748914,0.6791708200454712,0.04000216882363752,0.5088915895342827,0.02883483304486203,0.49318442699313164,0.028577355389959962
-0.6468145464479923,0.04822868614293384,0.6896043959498406,0.03635949693116154,0.4814925296902657,0.026380720939800147,0.4756783544719219,0.025349609950015103,15.079599004070019,-0.6464702885866165,0.048383046098268295,0.6894325225472451,0.036907411314849696,0.4814923038482666,0.026380595189362595,0.47549260323643683,0.02552218024407772
-0.6472500523090362,0.04597189580064607,0.6846317005872726,0.03273585478759251,0.48629868196845055,0.022659262807716473,0.4759647522330284,0.02399821678376161,17.463659904594834,-0.6461644648432732,0.04571399174412423,0.6840897580981254,0.03264946064617892,0.4862979290664196,0.022659102921178065,0.47540160838961604,0.023902957013898506
-0.6829551591515541,0.03696255785977588,0.6811459054231643,0.02752581901934502,0.5073708799660206,0.02055332758177592,0.4945324712574482,0.018704825770980992,16.208000778973826,-0.6819576948285103,0.03664514519163728,0.6806529270172119,0.02757663024330757,0.5073650875270367,0.020551957418896535,0.4940335303127766,0.018604152550639522
-0.6794057647705078,0.048427615635597956,0.6912742357850075,0.03339301316546157,0.49554860121011735,0.022936128592314614,0.4924919611632824,0.02428352265289518,16.982673535841684,-0.6807349136829376,0.048629563055181076,0.6919403091311455,0.03341630517710445,0.49554728624224664,0.02293645616177941,0.4931621239900589,0.02430075215393596
-0.67851602653265,0.034875303965376116,0.6831337507605553,0.02611129124586568,0.5030858285009862,0.019574503156333814,0.49232211599946024,0.017692912905387846,13.267063377731631,-0.6787056138634682,0.03448282624947946,0.6832319039940834,0.025960722330377856,0.5030825354218483,0.01957407193154905,0.4924252705037594,0.017498466016202016
-0.7172439678192138,0.03487385955373443,0.68617939286232,0.024424182774494266,0.5196860794961452,0.01777433634332766,0.5116085071146488,0.01694447709032642,15.605155568014538,-0.7180384276390076,0.034356880720944005,0.6865780768632889,0.02431911695369912,0.5196846360206604,0.017773933016642453,0.5120050828337669,0.016684189864331494
-0.6876731629490852,0.036696284942412095,0.6809475225925445,0.027795349834697516,0.509996285289526,0.021379912642937777,0.49691854254603385,0.018320066551488563,16.983323478989576,-0.6880750544309616,0.03660008910734666,0.6811503058195114,0.027715824855430334,0.5099945306003094,0.021379551944059133,0.49712281426787375,0.018245946144996028
-0.7249689845561981,0.040388748351133014,0.6898025638461113,0.029826764036661006,0.5201089308738709,0.022429927310139177,0.515266851067543,0.019441678261960964,12.466417264540013,-0.7244167990684509,0.040702434980120376,0.6895422826290131,0.02946051921267349,0.5200926557183265,0.02242505076312548,0.5149934242010117,0.01959296490182776
-0.6498129937171936,0.03923836086518339,0.6865355429887772,0.028831613158062503,0.48560915266275406,0.020696793136034154,0.4774553687155247,0.0204377962268765,13.671513073936836,-0.6506411791563034,0.039455222538355,0.6869504471182823,0.029257648187435342,0.4856084122598171,0.020696582101535514,0.4778834343910217,0.02054456998027467
-0.7014727088212966,0.046026012279918614,0.6880501374363899,0.03341766399027098,0.5099484860420227,0.024960319238034274,0.5036271002829075,0.022394389471263095,14.010697488534959,-0.7002529438138008,0.04626547980890677,0.6874460455060005,0.03347600997099965,0.5099427068829536,0.024960196456181125,0.5030163322091102,0.02251482365323336
-0.7287695291161537,0.04918619836988038,0.6905395070791245,0.03582202920809437,0.5215674100458622,0.027661272105442152,0.5169177021801472,0.023506104521349953,13.695798812578147,-0.7296857336759567,0.050985662781364204,0.6910081018567086,0.03652639043755489,0.5215569776952267,0.027661906283047325,0.5173173409283162,0.024343324033752584
-0.699008733689785,0.03328278692346039,0.6864795250296593,0.023577100564228164,0.5099866957068443,0.017362642292911477,0.5026464248895646,0.016591397256292998,13.606373571486841,-0.698919847881794,0.03255346068854103,0.6864354745149612,0.023647968379443225,0.5099863241016864,0.01736254566723487,0.5026140270233155,0.016245170248803443
-0.6814904456019402,0.04989130167824397,0.6812604082226753,0.034297199392300165,0.506657349383831,0.023817617235262756,0.49350846040844915,0.025227262129261317,14.801073407544436,-0.6809998792290688,0.049142129753589704,0.6810160269975662,0.033899843397710475,0.5066564423143863,0.023816758898409843,0.49327913033366205,0.02483781559545278
-0.6615856025457382,0.03790109361957354,0.687394136750698,0.028674047727767583,0.4905047168135643,0.020454593602495352,0.48359471964240075,0.019737874651438697,14.022328716836682,-0.6613778938889503,0.03800338377985673,0.6872906183004379,0.028000374564704392,0.490504413574934,0.02045436636447216,0.48348582888245584,0.019767654443038015
