lossg_mean,lossg_std,lossd_mean,lossd_std,dx_mean,dx_std,dgz_mean,dgz_std,fid_score,lossg_mean_0,lossg_std_0,lossd_mean_0,lossd_std_0,dx_mean_0,dx_std_0,dgz_mean_0,dgz_std_0
0.9970908692121506,0.0005381476201841443,0.12415437077432871,0.03421164052512029,0.5063454838305712,0.06790374452516137,0.001455606482923031,0.0002693616644254847,318.39858793067316,0.9970894922375679,0.000537592135923119,0.1241627147488296,0.03421150720684106,0.5063274123102427,0.06790149775281672,0.0014563516467809678,0.0002691614225169041
0.7272480989158153,0.08438540474175489,0.22623486178666352,0.06355330823075049,0.35314130172505975,0.09702590831496782,0.1486905244104564,0.05020391195082362,129.8196850458806,0.7290107594072819,0.08306755479345723,0.22603652689233422,0.06384291103729504,0.3531396687846631,0.09702417212335472,0.14761015631482005,0.04941979453221718
0.8630322236657143,0.08878286091039461,0.23888449961803854,0.0899403439274745,0.3273144212460145,0.1332816185201327,0.07223209279850125,0.04775079788478647,82.70478800856029,0.8628459428071976,0.09088886761552063,0.2389606227915734,0.08995716122116873,0.32730030998121945,0.13327787160761162,0.07239372055744753,0.04891351105338787
0.740412570554018,0.1080331622908587,0.2403208672337234,0.07461437823397363,0.3337156791463494,0.1119697145003581,0.14187713747173547,0.06355515844937001,66.98052885268959,0.7340452822387219,0.10783120052930724,0.24086930034980178,0.0747360255251434,0.3337010688662529,0.11196407609274941,0.1456015500344336,0.06362837686578561
0.6502704280197621,0.07808603895120125,0.24087980704158546,0.062218915204989456,0.3424458394929767,0.0948530003482441,0.19505631802380086,0.048344811160380675,64.14558774028421,0.6513619809031487,0.07831341850402335,0.2407657229669392,0.062301373278207645,0.34242415146976707,0.09484934820634942,0.19438353489227592,0.048415823640710155
0.591938501316309,0.10137816329150412,0.22632332627624274,0.06653757301277638,0.38180007053762677,0.10789945932548727,0.23344662364125252,0.06584296222723324,45.87995480843415,0.590191994202137,0.10050540372882748,0.22657208934277295,0.06671781574260792,0.38175599649101494,0.1078935336285582,0.23454275996088983,0.06532387554760674
0.6945372093319893,0.08894242894857952,0.2661229151546955,0.06532990155961307,0.29829846783466635,0.0932413576830046,0.16831453843191266,0.053261784783485,51.64069810066397,0.6923262074112893,0.09083470963188206,0.26643183763623235,0.06545550279930992,0.29829723233617844,0.09324155982646294,0.1697283521775156,0.05454539091986064
0.583606723254919,0.08723552772456636,0.23743960921987892,0.06359574336887862,0.3635846345923841,0.09920149922207491,0.2382029028981924,0.05720718282573422,43.428389217045094,0.5793252318441868,0.08746844495341705,0.23814790619090198,0.0632605616795893,0.363573952844739,0.09919925096512792,0.24104598868489266,0.057567685763664576
0.6457448274075985,0.13772436936531185,0.2471969921655953,0.06749288035333427,0.33899003918506204,0.09620384554941724,0.201229466535151,0.08781210331887514,56.09072905980588,0.6479692923069,0.1363241005821383,0.2468290592774749,0.06694430930247815,0.33898344550170006,0.09620073783349015,0.19974568005166948,0.08696157275420215
0.7757370493769645,0.11102117603205297,0.2979195142894983,0.06637862597605473,0.24549367364924402,0.08795228515559077,0.1215430301671382,0.06364499794047185,38.845012954675326,0.7734039482593537,0.11215662984442663,0.29813716913461685,0.06631258870292903,0.24549238577280194,0.08795190910505245,0.12292655786811374,0.06439039532383913
0.6263788099884987,0.10330317625323782,0.26531607034355403,0.06384925486790351,0.31222956339642405,0.09219028208991009,0.21136234262734652,0.06656007141931958,34.4353031828318,0.6252003968060017,0.10456704782077228,0.2655680494219065,0.06410988168976532,0.3122221093811095,0.09218845989547961,0.21219928217679263,0.06760492207197394
0.6210611448764801,0.09294493522743383,0.25836562093943355,0.06135542588253818,0.3223593534193933,0.09057479376927582,0.21413458009827882,0.05896498453950172,37.31268305163832,0.6222233440876007,0.09172685945910894,0.25814836868420243,0.06115345473045105,0.32235839966610075,0.09057377117098635,0.21333582432121037,0.05816200781341215
0.6495365414738655,0.10053228916749388,0.25009430707395075,0.06359670957995853,0.3301505745589733,0.09434984430525137,0.1965252270682715,0.06297332848973862,34.55677762705625,0.652135146844387,0.10080618176821872,0.24979734356552363,0.0636572460430108,0.33012152121067045,0.09434258563264115,0.1949109186850488,0.06298189637010904
0.6873704631030559,0.08750972800116778,0.26165415038838985,0.06571576128220803,0.30606053253374993,0.0959885317898585,0.1725856808019802,0.05250194450976013,36.32480549190103,0.6889439252614975,0.08864411824775018,0.261536616076529,0.0656426272847194,0.30605830881856383,0.09598632258812227,0.1716804306244012,0.05320353332340702
0.6296441658318043,0.10788826469689657,0.27165982007831335,0.06387037678702978,0.3023408463315107,0.09097869094564758,0.20933474440765568,0.06702944981588195,38.966795565602865,0.6302085117816925,0.10766534886580803,0.2715657192222774,0.06403040965968786,0.3023392985709943,0.09097946903442279,0.20895760305151342,0.06678651290764226
0.6701103013753891,0.08553697980319398,0.2670517852202058,0.05675452228380127,0.29897571529410777,0.08004355673519875,0.1830754722006619,0.052390799334788685,32.45327438410848,0.6708931652665138,0.08693177434644905,0.2670120624050498,0.05679419595103365,0.29897467396482824,0.08004313979479746,0.18264377656579017,0.05312219511115526
0.6791188542485237,0.09828759626754364,0.27957436714470385,0.06144682943098719,0.28126410675738006,0.08538148136031613,0.17807911194842307,0.05970866659824106,41.55282448204764,0.6806604295730591,0.09873003804782025,0.27942629006952047,0.061870030928416885,0.2812626437829807,0.08538093746726494,0.177159427424334,0.059948504708568315
