lossg_mean,lossg_std,lossd_mean,lossd_std,dx_mean,dx_std,dgz_mean,dgz_std,fid_score,lossg_mean_0,lossg_std_0,lossd_mean_0,lossd_std_0,dx_mean_0,dx_std_0,dgz_mean_0,dgz_std_0
-0.5731291123390198,0.07397234827271464,0.4233039838731289,0.09079407456273376,0.7706101598024369,0.11790056740516588,0.4347023019492626,0.041638481252166556,297.8118261857736,-0.5758539181828499,0.07444463374933782,0.4246664406478405,0.09073778082725788,0.7706100942373276,0.1179005433534265,0.4362211553931236,0.0417816441409508
-0.10541052961051464,0.032405310454770984,0.17543311374112963,0.05750409522665856,0.7869925121545792,0.08391586861596863,0.099597657738626,0.027083428467731627,253.05218205532037,-0.10546834299862384,0.033906063778518035,0.1754664516478777,0.05756323788198811,0.7869824182629586,0.08392668557740558,0.09961067366749048,0.02798417266713404
-0.4217457668334246,0.14752877411081838,0.5367228463798761,0.11687881655124854,0.529867983174324,0.09525253378162193,0.33701040841937063,0.0961742948047758,92.67841283582061,-0.42537344838678837,0.14742130271591583,0.5385522942453623,0.11827144929745581,0.5298508345603943,0.09524564395557712,0.3394115647464991,0.09595343429907459
-0.5340880428731442,0.10382939900448648,0.6088001597881317,0.07934471873994461,0.5084301504015922,0.05912859360058232,0.4106403752803803,0.06091123727358779,67.92828601017507,-0.5337346759498119,0.1019233537787287,0.6086247387170791,0.0800649365380472,0.5084288100421429,0.0591279660154394,0.41054627056717874,0.059838923200706745
-0.665978750872612,0.1208518926128479,0.6479373602926731,0.08362990497729933,0.5363080770015717,0.06245492196405851,0.4825181286275387,0.06146832687906663,41.49109160970795,-0.6631138876318932,0.12215393426492671,0.6465059595048428,0.08488253190420088,0.5363070944190025,0.06245488069390527,0.4809363678872585,0.06272081746278521
-0.6203212875187397,0.0766104036340573,0.6728975226163865,0.0661171921093253,0.48696326207518575,0.05306640832509686,0.4606625521481037,0.04082246283356727,37.19584704826383,-0.6202467401266099,0.07517476285425775,0.672860692101717,0.06662313922754313,0.48696284032464027,0.05306598561954507,0.4606790625214577,0.04011422396129646
-0.67355533208251,0.0866935360701956,0.6652639281988144,0.06776436600607343,0.5211527033805847,0.053586824174644665,0.48820574463009836,0.043799044080213054,29.263656902386288,-0.6715377837657929,0.08577636261177028,0.6642613051354885,0.06715401086117108,0.5211473466396331,0.05358528612455969,0.4872156100213528,0.04333587127951522
-0.6030271127104759,0.060976118465439315,0.6574456964790821,0.05251332118039939,0.49252599168419836,0.042359972528563654,0.45184262916445733,0.032792247354143864,29.756706010400706,-0.6020211084246635,0.06128963336805772,0.6569437380194664,0.0528276494073491,0.4925249674677849,0.042359112258460035,0.45128268761634827,0.03290414477838325
-0.7317770535349846,0.08662934926799705,0.6683701570630074,0.060332188661875605,0.5479205807328225,0.04479267671669046,0.5171809948503971,0.04042628165689531,24.9584672675457,-0.7303433478832245,0.0849598567093829,0.6676579870522023,0.05946712157109427,0.5479164902627468,0.04479218040796469,0.5165516370415687,0.03986559059529586
-0.5952406267344952,0.06301599561571936,0.6646857277750969,0.05038136109006788,0.48137166786193847,0.03727210592668869,0.4474786301791668,0.03461772380981695,23.848017468420636,-0.5959277262628079,0.06469070994183934,0.6650321393370628,0.050280390270784084,0.4813692001640797,0.037271242987389264,0.44780039672255517,0.03549003009485081
