lossg_mean,lossg_std,lossd_mean,lossd_std,dx_mean,dx_std,dgz_mean,dgz_std,fid_score
0.884784149646759,0.09503557206308683,0.009054155876228504,0.0162695997327114,0.9523272975742817,0.0971352366755815,0.06080810681219273,0.051987929591795864,296.9214524316644
0.8383923713207245,0.08253239120313369,0.0070497233622040766,0.0063019162629668925,0.9957990756392479,0.06880044013004594,0.085477961472069,0.04518647553004808,293.264224146186
0.7794698981404304,0.1922832282145761,0.03392866679994186,0.05073855234621066,0.9362099287390709,0.18671853577299324,0.12472715020943483,0.11561936562201838,157.01629994625304
0.6007336311414838,0.2092248915295887,0.06222417647189704,0.057049489612756375,0.8788140466481448,0.185718702382891,0.23726774738862877,0.13774974244344787,121.51378903052802
0.5715633231409593,0.20546398757068604,0.10311599910290897,0.09769849113567619,0.7729337123112753,0.25871106215716255,0.25808851538296695,0.14536887778027288,120.17684452136317
0.5758439052738249,0.24266707349606811,0.129296073618218,0.11650246802178911,0.6982682020600769,0.2694154298675737,0.2595594171479868,0.16611433949567253,112.36476187251293
0.4964603532919893,0.2354513160992503,0.14538828372738136,0.1193811915187964,0.6911543698345588,0.2570235056246477,0.3164339093146438,0.17087866425981296,96.95258612884163
0.4060936137986486,0.24875126472615056,0.17711389973062905,0.11381296402936436,0.6628132662374526,0.21406090456635646,0.39430724821839397,0.19807340274340432,82.82323246988136
0.4062200247587636,0.23655322391831315,0.17517287816833121,0.10514125558356076,0.6480282344129867,0.2077808687424355,0.38853235029913485,0.17980877039153997,83.47428350242313
0.5428047535143793,0.23752259163290526,0.17000145279904827,0.0993907984565199,0.5534691960538505,0.18659008598605703,0.2814939880857368,0.16296607480680764,68.65730716535248
0.3570033430524869,0.1978826735318411,0.18387736743992428,0.10177413997093869,0.6541996079370379,0.1957553176758882,0.42642531409303774,0.1673873810907373,60.50544883050492
0.39823632914267654,0.23738091251269625,0.20136318291627686,0.1251863539560902,0.6021200206453446,0.21698055193868968,0.39954976742468573,0.194160507495064,55.125288969597904
0.38721284091637936,0.18941078537111553,0.18066186999864875,0.09854875076949564,0.6216362866090611,0.1914063482748119,0.397155780820176,0.15425766307085706,53.92358353044341
0.45544558451874184,0.23296812699533875,0.19259232632067289,0.109346383308579,0.5589162693457678,0.19704515588687402,0.348176050305838,0.1748585872759366,48.27238029159534
0.4311403784295544,0.20691675597655512,0.1945598390704952,0.10013257340459841,0.5534291328085587,0.17892313670148613,0.36326865734165475,0.16036291765161373,50.66923440835299
0.4301509098284734,0.23118209326804684,0.2148801406764891,0.13169912810777332,0.5535366243337841,0.23609143446979694,0.37226858652445954,0.190018400862,43.89747661981875
0.4026761741342023,0.2030475606936928,0.20037354520652442,0.10127351043346525,0.5583582957725972,0.17255199760275566,0.3866230880184274,0.16262949584279496,44.23893792531558
0.40850688214737746,0.18970398546293774,0.20397662726335986,0.10740724937687934,0.552341534466669,0.195102312210623,0.38048995893855025,0.15721939885319677,38.410037219740104
0.4681755671238061,0.25724604939804185,0.20148633586904033,0.12448822596745668,0.5549085367430933,0.21886130994523623,0.3443930869089556,0.19585450659227027,38.260237306874046
0.447011666636169,0.19617725070676556,0.18366810520119034,0.09587479807688072,0.5618533103547175,0.17936715783042823,0.34808716913856913,0.1484105904658389,39.68314167725495
0.47304017760809514,0.23685408774572508,0.20584242260190658,0.10972469026635906,0.5130347051265417,0.1862657569713688,0.33340537677611576,0.1693946510266543,35.96463197680177
0.39886761230884765,0.20539917661956097,0.2157301339664962,0.11594760612416895,0.540393521878263,0.19434011549973634,0.3917917138879944,0.17015681586360928,36.30015790870149
0.4889555093664909,0.2143550001356857,0.2375315558401868,0.11016752500901274,0.43440520059461707,0.16813224536814445,0.31896824024550585,0.15860346994724228,36.09211222110841
0.3331270743327324,0.21199118890043994,0.22137853667419405,0.1283034955765971,0.6069866524979938,0.2132986128424469,0.4548362267232209,0.18954005008237476,35.171014638210465
0.4325809711796872,0.2149171314652735,0.2193857690269826,0.11015544971745443,0.5040743498614058,0.18045188742660054,0.3638401219289284,0.16699111965075386,31.00076218287964
0.3668124772198114,0.24415967661549853,0.24435237940762308,0.14891604187723873,0.554167009095056,0.23504141804209772,0.4339387194833835,0.21538451889793808,30.314657052718076
0.44228252951991165,0.22186532574519222,0.22728434703627134,0.11497046466287286,0.4841360006119474,0.17675488550431787,0.3574611212029762,0.17155456224807292,32.18352742786186
0.346303910044636,0.18546386046992103,0.21987137409867719,0.10694910711858352,0.5574233217356727,0.17382509549747863,0.4336742867897439,0.15993781636577775,31.43426926258232
0.385504513731171,0.22977854055991404,0.22661937535429388,0.12573348496366765,0.5421418021471472,0.20641613678032697,0.40774472367192505,0.18638956673200663,29.227041423096892
0.44099869763921595,0.2229046186570144,0.21233011801773682,0.1165065401350113,0.521623871227121,0.1883980964372368,0.35966081617397033,0.17597311081889086,30.903139437520394
0.3898947842655638,0.21912881644662074,0.2291644100037636,0.12682189938295868,0.5280995761831291,0.20249661409381012,0.40236708553330974,0.18092682945912517,27.29023726097722
0.40402483338485473,0.23421104944221696,0.2376608772000298,0.12508103549970245,0.5054878821786493,0.19488273993308425,0.39438585728998293,0.19302901394094205,27.92531291966469
0.423778102694219,0.21714646664223114,0.2278484175772872,0.11912673015118384,0.49941707036457955,0.19051633515750202,0.3725167961991392,0.17334297539649773,27.067981094505086
0.3587980800061996,0.19609770583284347,0.21872924491567536,0.10693184754226383,0.5505149722318164,0.171515771024605,0.42360202380791306,0.16298894911771702,26.279655691661873
0.31565183355146725,0.17981865844981876,0.24460240725756158,0.11261936150730495,0.5309776213985052,0.1766158988503564,0.46118714853958226,0.15917285862160813,26.770169716014323
0.4046746573600085,0.23804398996642578,0.23472788230599545,0.13409806257155005,0.5152080280173162,0.2123317494341885,0.39233462400431746,0.18820425438374122,26.736067859660693
0.3613793804995756,0.22266082480497676,0.24951277972885874,0.13779345322068343,0.5189039571570873,0.20561458667188032,0.43195685145485174,0.19674549429642493,26.262183256641435
0.3338179671704769,0.19680894641030366,0.23272890146635472,0.11128146630751397,0.5459291704657954,0.17225601083331105,0.4478932396621909,0.17028585924084214,27.015088302492217
0.359594591215341,0.20138675828265887,0.24511873679254204,0.11730415176938751,0.5028075653001666,0.17362087880637989,0.42664802305016203,0.1756824925039923,23.844980362212482
0.37915182442730294,0.19839299678230857,0.23588805051879025,0.12453705538722261,0.513728035847377,0.2048305230898226,0.4071032742999436,0.1662143171687312,24.128172505173666
0.3861703823909893,0.20489498264704586,0.23670427972171457,0.1165966218261527,0.49923328896695746,0.17941521268255295,0.40213974646700223,0.16951549909574878,25.487075744366848
0.36007196470403613,0.18349256225909885,0.2246497747015208,0.10703305672774802,0.5315324705027044,0.16848012069319063,0.4206883615083992,0.1564406655205259,24.3781932704606
