lossg_mean,lossg_std,lossd_mean,lossd_std,dx_mean,dx_std,dgz_mean,dgz_std,fid_score
-0.27122579447627065,0.043283412133365014,0.1802025458559394,0.046096298832569674,0.9175298537909985,0.06859312869721769,0.23684714926183223,0.0326295198561229,211.94786028127632
-0.08050537863969803,0.010912539607562477,0.22761829263195396,0.1606088787756696,0.7199824039041997,0.19915672535188675,0.07729553956091403,0.009988227269457164,206.3684605727715
-0.2399905870079994,0.03806494689853012,0.2429374574020505,0.11736063391042283,0.8013348873496056,0.1634175739281673,0.21279856700003147,0.02972088354384956,188.42234840222895
-0.35443998374044894,0.1102861697517054,0.5179490311354399,0.11683206982019548,0.5162884289264679,0.10339896413549465,0.2943162368118763,0.07368822652231857,223.4551129267029
-0.36492563206255435,0.09871824804361443,0.5534267865747213,0.11978511006468069,0.48776054691374304,0.10797132799430231,0.302475133523345,0.06562231210496666,193.95665470040225
-0.49351473346054553,0.13024553927484783,0.5330817886769772,0.10146590862937298,0.5705676225841045,0.0843401452677497,0.3844664541721344,0.07728108943187738,168.24755237269977
-0.7299214856743813,0.08835972206503877,0.6581982528567314,0.06577735084323523,0.5588737214148045,0.054137004346210264,0.5162002895593644,0.04169579359332619,163.46732005799635
-0.6398288153409958,0.09025968418327275,0.6707400683760643,0.07009767763559901,0.4985916354715824,0.05286125802958159,0.4704741818904877,0.04756655320466653,125.39569938459513
-0.6679473352372647,0.12255277960494912,0.6824194131433964,0.09500421333224993,0.5036380065143108,0.07532168273176319,0.48358390830159187,0.05852415095164075,100.57174542285685
-0.6968481664478778,0.1251583842677865,0.6797777300000191,0.08706327630404168,0.5194120395541191,0.06454225636715388,0.49803383690714836,0.06058692670291822,68.58805329731607
-0.5850833487689495,0.08816010332352393,0.6906119207859039,0.08473077890126357,0.4557861444711685,0.06530697468487251,0.4407943841457367,0.048587066478219296,96.1046894147207
-0.7309180436730385,0.07817825790665771,0.6982705697000027,0.05924082721939019,0.5159841489613056,0.04577725844176614,0.5170817301869393,0.036988531201256634,74.31537589968397
-0.6575062574088574,0.06935022029369214,0.6775093683719635,0.053154877714240045,0.499447544503212,0.040090759119331035,0.48062610719203946,0.03542574693812223,83.48500439261636
-0.6991146068811417,0.0798285844339282,0.6945631188988686,0.058788697055012426,0.5034044725358486,0.042609348695721035,0.5013891664087773,0.03981195193814345,64.45084571533224
-0.6170302560150623,0.067681311911117,0.6926886795818805,0.055874194745044375,0.46560276765823366,0.04188738170442352,0.45922907136082647,0.036141862463081834,49.87300749599774
-0.674142463183403,0.11255536852615923,0.6830849201619625,0.07801694241284425,0.503485432857275,0.053698000485217626,0.48718810531497003,0.0572440518942131,62.49397476684007
-0.6389031069457531,0.08586693725983267,0.6791196654379368,0.06653938685512001,0.4894596994102001,0.047894136453023324,0.47016808948516847,0.04591773512399858,63.595031066605884
-0.6730575587809086,0.07856009979353633,0.6995502063989639,0.057087540449239395,0.4855219968497753,0.04047888742196402,0.4882756837308407,0.04028267217269085,55.006359741844506
-0.6524816624820232,0.07346553581873963,0.6883971051573753,0.05745616745127098,0.4864437986135483,0.04123232599943792,0.47782925657629965,0.03888103268911802,53.8438777108706
-0.6329913308024406,0.09933303453338427,0.6895727496862412,0.07392246280149976,0.47715372171401976,0.05459115314835628,0.4664503815770149,0.050729711026629015,52.88809194125767
-0.713680720770359,0.11339759893823527,0.7075229867815971,0.08068725430979505,0.4991597506642342,0.056490320689252936,0.5069938097834588,0.056184397218595715,50.26510006736163
-0.6567102370858192,0.08478849219888678,0.7082408058643341,0.05962052737291507,0.4694767725110054,0.04048210664966379,0.47961236883997915,0.04295381907198674,51.95023213140598
-0.6617508219957352,0.07182716763775296,0.6939327701330185,0.05561292198340239,0.48556501948833464,0.0415890822457305,0.48273096167445184,0.03670263609457019,39.26512339697908
-0.7057833211064338,0.06190059279138649,0.6950872069954872,0.04406937684925138,0.5054338760733604,0.03226643378903626,0.505334040349722,0.030514737570013443,39.44144316465062
-0.6769562619805336,0.04590271472643613,0.6878545973420143,0.03440461658452006,0.4978376334488392,0.02502375400796075,0.49130294644236566,0.023355159797196174,53.370234974279384
-0.6549262979984284,0.05787101165163026,0.7043106574892998,0.044339493561609995,0.47168530749082566,0.03167485207461651,0.47965216502547264,0.029952252138473096,41.89746025085307
-0.6536466149687767,0.06517196943874207,0.6870347614526748,0.047991902247010276,0.4877914582490921,0.03511632176946107,0.47875973625183105,0.03348973951621473,47.70022166518896
-0.656552909374237,0.05756501946810028,0.6834226402878761,0.042440619002230014,0.49250422021746637,0.03146910583378232,0.48050756994485855,0.02972205986880245,43.813055793757655
-0.6911123776197433,0.058526778565984,0.691487440943718,0.04122359653566159,0.5014630271017552,0.028617478856880745,0.49812486293911934,0.02927707677867985,49.784235169585
-0.6866037248373031,0.0647495561190612,0.6889065799713134,0.04750940392610165,0.5022142966210842,0.035562866493650716,0.495680891674757,0.03177665341824748,46.95160488926041
-0.6741790516853332,0.0719795068446415,0.6856637517809868,0.0541377836460544,0.4996229939222336,0.040331778087629215,0.48912062109708787,0.036093147909525364,57.72182164338395
-0.6758366158485413,0.08384973686972308,0.7026450497984886,0.05795946794419925,0.4837029265284538,0.038213888257662226,0.4894678989470005,0.04319115412756978,68.82479519833393
-0.6561277976691723,0.07432018871236684,0.6643778881072998,0.05799335763800372,0.5122952438235283,0.043701597670591424,0.4797151237308979,0.03841184970374576,87.32193073243346
-0.6905695149540901,0.07262928923063852,0.6793839090228081,0.051758160628561624,0.5140101358413697,0.03727718604411548,0.49738861184120176,0.03639597665645265,66.91233125872472
-0.6481763247609138,0.07071581596412616,0.6807209547042846,0.054562818353631845,0.4916750087082386,0.03955765842398717,0.47569462551474573,0.03696788729087691,90.82373235252064
-0.6611936399579048,0.056230207350687546,0.681820389521122,0.048134676737781046,0.49684374559521677,0.038258672237400385,0.4829535965561867,0.028824859299111587,94.51762407282024
-0.6764025469899178,0.048944051381161376,0.6777617865800858,0.03974002167943054,0.5080995022892952,0.032663232408819916,0.49094864383935927,0.024868008763863882,89.34806508143706
-0.6478786086022854,0.09761069562811285,0.6540618852198123,0.06767907799269954,0.5189524864912033,0.047526345786238974,0.47436797674298287,0.05072783233645082,108.1642119819742
-0.6713121875286102,0.0988766437377848,0.6969772612273694,0.06785225615183779,0.4875174928069115,0.04582271312068413,0.486494887471199,0.04965368524590282,119.77425950044633
-0.6447012707173825,0.1364885839900335,0.6353077237665653,0.08737648322088556,0.5380211869299412,0.05783770912644704,0.4703232123732567,0.07118560094080723,106.03382143768067
-0.6840407142579555,0.07579430459564435,0.6875502340197563,0.055758560422496016,0.5026807899057865,0.0405753827577831,0.493983870190382,0.03800217793713676,95.28181046781967
-0.6798062291681767,0.12880025421895538,0.7126521871328354,0.08292474169128129,0.477033168143034,0.04880309447056871,0.48919061806201936,0.06298717220800526,95.8137765196239
-0.6909098771035671,0.10075908844067492,0.6851487926900387,0.06383803379222013,0.5084607990205288,0.03957275487436877,0.49630852734446523,0.05143607185903535,101.03170981490351
-0.6501593730330467,0.07512265325006813,0.6747128248095512,0.053543418391736874,0.4985045128285885,0.039444314200140725,0.4765710244596004,0.038979772428214585,102.05391739438286
-0.6453818571925163,0.06956630489484492,0.6777939393162727,0.05343912157781816,0.49312985730171205,0.03956859302733116,0.4742750629425049,0.03623352721778045,87.43643410135437
-0.6482324395060539,0.03195977867912202,0.6693866183042526,0.03731572982814419,0.502423561501503,0.033593203174869524,0.476762498319149,0.01680784498635432,100.50265473741834
-0.6793879645705223,0.06830488346561339,0.6867013361215591,0.05087453150760942,0.5009361801743507,0.03708234206576789,0.49190767045021055,0.03391113467695723,89.27787178127514
-0.6671521857976913,0.06467494784381521,0.6779804957985878,0.048452375415234526,0.5034775114774704,0.03628664020379825,0.48577097163796423,0.03266346700919712,97.65086778395045
-0.648066349041462,0.06579780873444184,0.6910921950697899,0.056765592252406016,0.4819744069695473,0.0449706431088112,0.47582202115058897,0.033950273554845006,89.97156256900365
-0.6800379721403121,0.05998739377274247,0.6848658380806446,0.05212324761770948,0.5036248493850232,0.04474018602300225,0.49249099761247633,0.030399444786077683,99.06837116413823
-0.6910310213565827,0.07585193349375254,0.6977630271792412,0.06000864292808741,0.4964800906062126,0.045742631665191935,0.49753776199817656,0.036572233607110705,121.83448141520154
-0.6578077501654624,0.059264120342018195,0.6802754239141942,0.05751616310964748,0.49765802775621415,0.049699057872319215,0.4811032265484333,0.03080749638557072,114.0431998560631
-0.6318311550199985,0.07299155860356948,0.632415097361803,0.05655508978379636,0.5330379129588604,0.04627325958007423,0.4669510222375393,0.03949501259161092,107.47971614436
-0.6619563519716263,0.05802539907319731,0.7034368439793587,0.05135152480783298,0.4764824656128883,0.0411974258025696,0.48328570209741595,0.03019001513941874,120.44540190210122
-0.6262227311730385,0.05484367087228462,0.6786183892130851,0.05912916723366233,0.4841465665221214,0.05315956861226014,0.4645792774379253,0.02979197865766643,126.32756657171038
-0.6836470331013202,0.1979471344347475,0.6909807203769683,0.112978292150786,0.5002202581763268,0.05363881036304704,0.485809664195776,0.09356688017773451,116.52037817532937
-0.6252185608565808,0.11167499665152814,0.655087309974432,0.07554843144755408,0.5066780490040779,0.050004594314339054,0.4615445618569851,0.059151924616071806,131.787915887185
-0.65002847853899,0.053060383098398715,0.6807206270813942,0.0568704505813978,0.4933974558711052,0.04901746459707131,0.47723609492182734,0.027610915759355554,105.5460784098129
-0.6819413755595684,0.0508481572455424,0.6804998917102814,0.05080477549721014,0.5090657855689525,0.0446938153552259,0.4937123853087425,0.025698332517151895,123.01889783675838
-0.6712532942533493,0.08389724531354523,0.6829384610652923,0.06191366662757595,0.5013116426348686,0.04535620003691295,0.4871566732108593,0.04211211256391723,109.28693301692417
-0.6441232909917831,0.04641636658394075,0.6900768905162812,0.06425411261872493,0.48240004563331607,0.05728555277263449,0.47430734112858774,0.024645076258934525,197.51034573334272
-0.647355647534132,0.11946593124173208,0.6443498250663281,0.08054768501104421,0.5297053599059581,0.056021874031759955,0.4727044023871422,0.06600012341931043,152.4211899387902
-0.6259698377370835,0.06529976302774573,0.6735280151128769,0.05889355956235793,0.4885306726872921,0.047794611717705326,0.4641152030646801,0.03501385696533155,123.03525906367247
-0.6026763446629048,0.06833317555659182,0.6436590080559254,0.05560178777031806,0.5061880647063255,0.0440271472175699,0.4513446138560772,0.03887075314909868,126.04318092551301
-0.6568301356136799,0.08402172695494728,0.6594779567837715,0.06015215034881994,0.5176378670454025,0.043923762130569484,0.47966837626695635,0.04391569962012533,123.59223527229798
